344,戦争のファンタジイ,吉行 エイスケ,吉行エイスケ作品集,文園社
345,新種族ノラ,吉行 エイスケ,吉行エイスケ作品集,文園社
346,職業婦人気質,吉行 エイスケ,吉行エイスケ作品集,文園社
347,易経,作者不詳 ,江戸明治期の木版本,
347,易経,長谷川 集平,江戸明治期の木版本,
348,文七元結,三遊亭 円朝,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
348,文七元結,鈴木 行三,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
349,根岸お行の松　因果塚の由来,三遊亭 円朝,圓朝全集　巻の四,近代文芸・資料複刻叢書、世界文庫
349,根岸お行の松　因果塚の由来,鈴木 行三,圓朝全集　巻の四,近代文芸・資料複刻叢書、世界文庫
350,真景累ヶ淵,三遊亭 円朝,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
350,真景累ヶ淵,鈴木 行三,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
351,業平文治漂流奇談,三遊亭 円朝,圓朝全集　巻の四,近代文芸・資料複刻叢書、世界文庫
351,業平文治漂流奇談,鈴木 行三,圓朝全集　巻の四,近代文芸・資料複刻叢書、世界文庫
353,政談月の鏡,三遊亭 円朝,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
353,政談月の鏡,鈴木 行三,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
354,闇夜の梅,三遊亭 円朝,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
354,闇夜の梅,鈴木 行三,定本　圓朝全集　巻の一,近代文芸・資料複刻叢書、世界文庫
355,イギリス観光旅行,長尾 高弘,イギリス観光旅行,昧爽社
356,イブ,藤下 真潮,,
357,外套,ゴーゴリ ニコライ,外套・鼻,岩波文庫、岩波書店
357,外套,平井 肇,外套・鼻,岩波文庫、岩波書店
358,画家とセリセリス,南部 修太郎,新進傑作小説全集14　南部修太郎集・石濱金作集,平凡社
359,眼帯記,北条 民雄,いのちの初夜,角川文庫、角川書店
360,外科室,泉 鏡花,高野聖,角川文庫、角川書店
361,幻談,幸田 露伴,幻談・観画談　他三篇,岩波文庫、岩波書店
362,源氏物語,紫式部 ,日本文学全集2、3,河出書房
362,源氏物語,与謝野 晶子,日本文学全集2、3,河出書房
363,義血侠血,泉 鏡花,高野聖,角川文庫、角川書店
364,五味氏の宝物,佐野 良二,『北方文芸』第28巻332号,北方文芸刊行会
365,パソコン創世記,富田 倫生,エキスパンドブック版　パソコン創世記,ボイジャー
366,漁民解体,平田 剛士,,
367,ハッカー倫理と情報公開・プライバシー,白田 秀彰,科学研究費補助金 重点領域研究報告書「高度情報化の法体系と社会制度」(1995年3月),
368,裸の王様,シュヴァルツ エフゲーニイ,,
368,裸の王様,能美 武功,,
369,母となる,福田 英子,日本の名随筆42　母,作品社
370,増殖する俳句歳時記,清水 哲男,,
371,浜菊,伊藤 左千夫,野菊の墓,新潮文庫、新潮社
372,鼻,ゴーゴリ ニコライ,外套・鼻,岩波文庫、岩波書店
372,鼻,平井 肇,外套・鼻,岩波文庫、岩波書店
373,花嫁の訂正,渡辺 温,アンドロギュノスの裔,薔薇十字社
374,音楽の反方法論序説,高橋 悠治,,
376,ハルピンの一夜,南部 修太郎,若き入獄者の手記,文興院
377,国語音韻の変遷,橋本 進吉,古代国語の音韻に就いて 他二篇,岩波文庫、岩波書店
378,雛鳥の夢,素木 しづ,素木しづ作品集,札幌・北書房
379,氷雨,葉山 嘉樹,筑摩現代文学大系　36　葉山嘉樹集,筑摩書房
380,放浪,織田 作之助,定本織田作之助全集　第一巻,文泉堂出版
381,メガネをかけたフクロウ君,西川 光男,,
382,私は懐疑派だ,二葉亭 四迷,平凡・私は懐疑派だ,講談社文芸文庫、講談社
383,予が半生の懺悔,二葉亭 四迷,平凡・私は懐疑派だ,講談社文芸文庫、講談社
384,余が翻訳の標準,二葉亭 四迷,平凡・私は懐疑派だ,講談社文芸文庫、講談社
385,一円本流行の害毒と其裏面談,宮武 外骨,一円本流行の害毒と其裏面談,有限社
386,十三夜,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
387,にごりえ,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
388,大つごもり,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
389,たけくらべ,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
390,うつせみ,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
391,わかれ道,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
392,ゆく雲,樋口 一葉,日本現代文學全集　10　樋口一葉集,講談社
393,「いき」の構造,九鬼 周造,「いき」の構造,岩波文庫、岩波書店
394,いないないヴァーチャる,束原 和多志,,
395,田舎の時計他十二篇,萩原 朔太郎,猫町他十七篇,岩波文庫、岩波書店
396,駒のいななき,橋本 進吉,古代国語の音韻に就いて　他二篇,岩波文庫、岩波書店
397,淫売婦,葉山 嘉樹,全集・現代文学の発見・第一巻　最初の衝撃,学芸書林
398,いのちの初夜,北条 民雄,いのちの初夜,角川文庫、角川書店
399,インターミッション,藤下 真潮,,
400,漁火,高野 敦志,第四回舟橋聖一賞受賞作品集,彦根市
401,イワンとイワンの兄,渡辺 温,アンドロギュノスの裔,薔薇十字社
404,ジャズへの愛着,立花 実,ジャズへの愛着,ジャズ批評社
405,自分のこと,南部 修太郎,新進傑作小説全集月報第七號（南部修太郎集・石濱金作集付録）,平凡社
407,ジガ蜂,島木 健作,現代日本文學大系　70　武田麟太郎・島木健作・織田作之助・檀一雄集,筑摩書房
408,陣中日誌（遺稿）,山中 貞雄,山中貞雄作品集　全一巻,実業之日本社
409,実語教,作者不詳 ,文政新版　實語教繪鈔,京阪書林
410,解剖室,三島 霜川,現代日本文學全集　84　明治小説集,筑摩書房
411,愛撫,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
412,ある崖上の感情,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
413,ある心の風景,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
414,泥濘,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
415,闇の絵巻,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
416,冬の蠅,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
417,冬の日,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
418,闇の書,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
419,Ｋの昇天,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
420,筧の話,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
421,過古,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
422,器楽的幻覚,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
423,交尾,梶井 基次郎,日本文学全集別巻1　現代名作集,河出書房
424,檸檬,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
425,のんきな患者,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
426,路上,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
427,桜の樹の下には,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
428,雪後,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
429,城のある町にて,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
430,蒼穹,梶井 基次郎,檸檬・ある心の風景　他二十編,旺文社文庫、旺文社
431,橡の花,梶井 基次郎,檸檬,新潮文庫、新潮社
432,駆落,森 鴎外,鴎外選集　第14巻,岩波書店
432,駆落,森 林太郎,鴎外選集　第14巻,岩波書店
432,駆落,リルケ ライネル・マリア,鴎外選集　第14巻,岩波書店
433,上高地風景保護論,小島 烏水,山岳紀行文集　日本アルプス,岩波文庫、岩波書店
434,神さんが降りてきた。,植松 真人,,
435,かなしみの日より,素木 しづ,素木しづ作品集,札幌・北書房
436,五月の朝の花,岡本 かの子,日本の名随筆1　花,作品社
437,秋雨の追憶,岡本 かの子,日本の名随筆19　秋,作品社
438,ある男の死,岡本 かの子,日本の名随筆69　男,作品社
439,縮緬のこころ,岡本 かの子,日本の名随筆38　装,作品社
440,富士,岡本 かの子,岡本かの子全集6,ちくま文庫、筑摩書房
441,愚なる（?!）母の散文詩,岡本 かの子,日本の名随筆42　母,作品社
442,慈悲,岡本 かの子,日本の名随筆13　心,作品社
443,風と裾,岡本 かの子,日本の名随筆37　風,作品社
444,みちのく,岡本 かの子,ちくま日本文学全集　岡本かの子,筑摩書房
445,恋愛といふもの,岡本 かの子,日本の名随筆29　恋,作品社
446,鯉魚,岡本 かの子,ちくま日本文学全集　岡本かの子,筑摩書房
447,老妓抄,岡本 かの子,老妓抄,新潮文庫、新潮社
448,東海道五十三次,岡本 かの子,岡本かの子全集5,ちくま文庫、筑摩書房
449,本州横断　癇癪徒歩旅行,押川 春浪,〔天狗倶楽部〕快傑伝　――元気と正義の男たち――,朝日ソノラマ
450,夏秋表,立原 道造,日本の名随筆18　夏,作品社
451,片山くんが行く,森野 光,,
452,競馬,織田 作之助,ちくま日本文学全集　織田作之助,筑摩書房
453,計画,平出 修,現代日本文學全集　84　明治小説集,筑摩書房
454,毒もみのすきな署長さん,宮沢 賢治,ちくま日本文学全集　宮沢賢治,筑摩書房
455,ガドルフの百合,宮沢 賢治,風の又三郎,角川文庫、角川書店
456,銀河鉄道の夜,宮沢 賢治,新編　銀河鉄道の夜,新潮文庫、新潮社
457,春と修羅,宮沢 賢治,復刻初版本,関根書店、日米教育関係学会
458,ひかりの素足,宮沢 賢治,宮沢賢治全集5,ちくま文庫、筑摩書房
459,双子の星,宮沢 賢治,新編　銀河鉄道の夜,新潮文庫、新潮社
460,インドラの網,宮沢 賢治,インドラの網,角川文庫、角川書店
461,雁の童子,宮沢 賢治,インドラの網,角川文庫、角川書店
462,風の又三郎,宮沢 賢治,童話集　風の又三郎,岩波文庫、岩波書店
463,マグノリアの木,宮沢 賢治,風の又三郎,角川文庫、角川書店
464,猫の事務所,宮沢 賢治,宮沢賢治全集8,ちくま文庫、筑摩書房
465,農民芸術概論,宮沢 賢治,【新】校本宮澤賢治全集　第十三巻（上）覚書・手帳　本文篇,筑摩書房
466,オツベルと象,宮沢 賢治,新編　銀河鉄道の夜,新潮文庫、新潮社
467,ポランの広場,宮沢 賢治,【新】校本宮澤賢治全集,筑摩書房
468,さいかち淵,宮沢 賢治,新修宮沢賢治全集　第十巻,筑摩書房
469,さるのこしかけ,宮沢 賢治,注文の多い料理店,新潮文庫、新潮社
470,セロ弾きのゴーシュ,宮沢 賢治,新編　銀河鉄道の夜,新潮文庫、新潮社
471,疾中,宮沢 賢治,宮沢賢治全集2,ちくま文庫、筑摩書房
472,やまなし,宮沢 賢治,宮沢賢治全集8,ちくま文庫、筑摩書房
473,よだかの星,宮沢 賢治,新編　銀河鉄道の夜,新潮文庫、新潮社
474,日本国憲法,日本国 ,解説世界憲法集第三版　樋口陽一・吉田善明編,三省堂
475,半七捕物帳,岡本 綺堂,時代推理小説　半七捕物帳（五）,光文社時代小説文庫、光文社
476,籠釣瓶,岡本 綺堂,江戸情話集,光文社時代小説文庫、光文社
477,箕輪心中,岡本 綺堂,江戸情話集,光文社時代小説文庫、光文社
478,両国の秋,岡本 綺堂,江戸情話集,光文社時代小説文庫、光文社
479,心中浪華の春雨,岡本 綺堂,江戸情話集,光文社時代小説文庫、光文社
480,玉藻の前,岡本 綺堂,修禅寺物語,光文社文庫、光文社
481,鳥辺山心中,岡本 綺堂,江戸情話集,光文社時代小説文庫、光文社
482,半七捕物帳,岡本 綺堂,時代推理小説　半七捕物帳（四）,光文社時代小説文庫、光文社
483,半七捕物帳,岡本 綺堂,時代推理小説　半七捕物帳（四）,光文社時代小説文庫、光文社
484,ゆず湯,岡本 綺堂,岡本綺堂読物選集3　巷談編,青蛙房
485,青木の出京,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
486,入れ札,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
487,吉良上野の立場,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
488,勲章を貰う話,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
489,身投げ救助業,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
490,三浦右衛門の最後,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
491,Ｍ侯爵と写真師,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
492,無名作家の日記,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
493,大島が出来る話,菊池 寛,現代日本文學大系　44　山本有三・菊池寛集,筑摩書房
494,屋上の狂人,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
495,恩を返す話,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
496,恩讐の彼方に,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
497,蘭学事始,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
498,船医の立場,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
499,勝負事,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
500,出世,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
501,忠直卿行状記,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
502,父帰る,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
503,藤十郎の恋,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
504,若杉裁判長,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
505,ゼラール中尉,菊池 寛,菊池寛　短篇と戯曲,文芸春秋
506,きみとは往けない。,清水 哲男,,
507,木の都,織田 作之助,現代文学大系　44　武田麟太郎・島木健作・織田作之助集,筑摩書房
508,霧の夜に,南部 修太郎,若き入獄者の手記,文興院
